Area,Item,Year,Value
Germany,Raw milk of cattle,2014,99.42
Germany,Raw milk of cattle,2015,100.31
Germany,Raw milk of cattle,2016,100.27
Germany,Raw milk of cattle,2017,100.04
Germany,Raw milk of goats,1961,2019.1
Germany,Raw milk of goats,1962,1731.04
Germany,Raw milk of goats,1963,1547.68
Germany,Raw milk of goats,1964,1386.42
Germany,Raw milk of goats,1965,1162.42
Germany,Raw milk of goats,1966,1042.25
Germany,Raw milk of goats,1967,892.47
Germany,Raw milk of goats,1968,773.18
Germany,Raw milk of goats,1969,667.14
Germany,Raw milk of goats,1970,521.34
Germany,Raw milk of goats,1971,441.82
Germany,Raw milk of goats,1972,362.29
Germany,Raw milk of goats,1973,332.69
Germany,Raw milk of goats,1974,290.72
Germany,Raw milk of goats,1975,262.0
Germany,Raw milk of goats,1976,236.37
Germany,Raw milk of goats,1977,249.36
Germany,Raw milk of goats,1978,211.02
Germany,Raw milk of goats,1979,194.3
Germany,Raw milk of goats,1980,180.95
Germany,Raw milk of goats,1981,181.14
Germany,Raw milk of goats,1982,167.89
Germany,Raw milk of goats,1983,163.47
Germany,Raw milk of goats,1984,167.89
Germany,Raw milk of goats,1985,167.89
Germany,Raw milk of goats,1986,172.31
Germany,Raw milk of goats,1987,172.31
Germany,Raw milk of goats,1988,164.8
Germany,Raw milk of goats,1989,164.8
Germany,Raw milk of goats,1990,154.64
Germany,Raw milk of goats,1991,132.54
Germany,Raw milk of goats,1992,136.96
Germany,Raw milk of goats,1993,97.2
Germany,Raw milk of goats,1994,110.45
Germany,Raw milk of goats,1995,97.2
Germany,Raw milk of goats,1996,97.2
Germany,Raw milk of goats,1997,97.2
Germany,Raw milk of goats,1998,97.2
Germany,Raw milk of goats,1999,97.2
Germany,Raw milk of goats,2000,97.2
Germany,Raw milk of goats,2001,97.2
Germany,Raw milk of goats,2002,110.45
Germany,Raw milk of goats,2003,132.54
Germany,Raw milk of goats,2004,127.24
Germany,Raw milk of goats,2005,124.59
Germany,Raw milk of goats,2006,123.71
Germany,Raw milk of goats,2007,130.78
Germany,Raw milk of goats,2008,137.85
Germany,Raw milk of goats,2009,159.05
Germany,Raw milk of goats,2010,131.43
Germany,Raw milk of goats,2011,138.45
Germany,Raw milk of goats,2012,139.89
Germany,Raw milk of goats,2013,117.48
Germany,Raw milk of goats,2014,108.36
Germany,Raw milk of goats,2015,103.28
Germany,Raw milk of goats,2016,88.36
Germany,Raw milk of goats,2017,79.53
Greece,Raw milk of buffalo,1961,1507.06
Greece,Raw milk of buffalo,1962,1729.71
Greece,Raw milk of buffalo,1963,1417.1
Greece,Raw milk of buffalo,1964,1282.99
Greece,Raw milk of buffalo,1965,909.13
Greece,Raw milk of buffalo,1966,839.41
Greece,Raw milk of buffalo,1967,627.42
Greece,Raw milk of buffalo,1968,532.21
Greece,Raw milk of buffalo,1969,474.96
Greece,Raw milk of buffalo,1970,412.29
Greece,Raw milk of buffalo,1971,282.73
Greece,Raw milk of buffalo,1972,204.62
Greece,Raw milk of buffalo,1973,178.66
Greece,Raw milk of buffalo,1974,158.03
Greece,Raw milk of buffalo,1975,127.13
Greece,Raw milk of buffalo,1976,100.86
Greece,Raw milk of buffalo,1977,82.35
Greece,Raw milk of buffalo,1978,51.21
Greece,Raw milk of buffalo,1979,48.0
Greece,Raw milk of buffalo,1980,45.8
Greece,Raw milk of buffalo,1981,20.47
Greece,Raw milk of buffalo,1982,17.96
Greece,Raw milk of buffalo,1983,14.98
Greece,Raw milk of buffalo,1984,12.47
Greece,Raw milk of buffalo,1985,10.43
Greece,Raw milk of buffalo,1986,13.33
Greece,Raw milk of buffalo,1987,12.47
Greece,Raw milk of buffalo,1988,11.76
Greece,Raw milk of buffalo,1989,11.22
Greece,Raw milk of buffalo,1990,7.69
Greece,Raw milk of buffalo,1991,7.69
Greece,Raw milk of buffalo,1992,8.47
Greece,Raw milk of buffalo,1993,9.02
Greece,Raw milk of buffalo,1994,3.76
Greece,Raw milk of buffalo,1995,4.08
Greece,Raw milk of buffalo,1996,3.92
Greece,Raw milk of buffalo,1997,4.63
Greece,Raw milk of buffalo,1998,5.25
Greece,Raw milk of buffalo,1999,2.43
Greece,Raw milk of buffalo,2000,2.43
Greece,Raw milk of buffalo,2001,3.37
Greece,Raw milk of buffalo,2002,2.51
Greece,Raw milk of buffalo,2003,4.31
Greece,Raw milk of buffalo,2004,10.27
Greece,Raw milk of buffalo,2005,7.06
Greece,Raw milk of buffalo,2006,9.65
Greece,Raw milk of buffalo,2007,12.23
Greece,Raw milk of buffalo,2008,12.84
Greece,Raw milk of buffalo,2009,8.47
Greece,Raw milk of buffalo,2010,8.56
Greece,Raw milk of buffalo,2011,12.01
Greece,Raw milk of buffalo,2012,30.45
Greece,Raw milk of buffalo,2013,35.47
Greece,Raw milk of buffalo,2014,20.8
Greece,Raw milk of buffalo,2015,41.41
Greece,Raw milk of buffalo,2016,237.79
Greece,Raw milk of buffalo,2017,226.73
Greece,Raw milk of cattle,1961,49.19
Greece,Raw milk of cattle,1962,59.86
Greece,Raw milk of cattle,1963,60.27
Greece,Raw milk of cattle,1964,61.46
Greece,Raw milk of cattle,1965,62.63
Greece,Raw milk of cattle,1966,69.05
Greece,Raw milk of cattle,1967,75.37
Greece,Raw milk of cattle,1968,73.84
Greece,Raw milk of cattle,1969,76.42
Greece,Raw milk of cattle,1970,79.93
Greece,Raw milk of cattle,1971,80.51
Greece,Raw milk of cattle,1972,80.3
Greece,Raw milk of cattle,1973,93.51
Greece,Raw milk of cattle,1974,95.43
Greece,Raw milk of cattle,1975,102.66
Greece,Raw milk of cattle,1976,103.6
Greece,Raw milk of cattle,1977,98.07
Greece,Raw milk of cattle,1978,95.56
Greece,Raw milk of cattle,1979,97.57
Greece,Raw milk of cattle,1980,96.32
Greece,Raw milk of cattle,1981,95.1
Greece,Raw milk of cattle,1982,88.61
Greece,Raw milk of cattle,1983,88.26
Greece,Raw milk of cattle,1984,83.16
Greece,Raw milk of cattle,1985,82.52
Greece,Raw milk of cattle,1986,82.04
Greece,Raw milk of cattle,1987,85.54
Greece,Raw milk of cattle,1988,87.3
Greece,Raw milk of cattle,1989,90.37
Greece,Raw milk of cattle,1990,89.54
Greece,Raw milk of cattle,1991,89.85
Greece,Raw milk of cattle,1992,97.26
Greece,Raw milk of cattle,1993,104.0
Greece,Raw milk of cattle,1994,104.13
Greece,Raw milk of cattle,1995,106.63
Greece,Raw milk of cattle,1996,107.03
Greece,Raw milk of cattle,1997,106.57
Greece,Raw milk of cattle,1998,107.58
Greece,Raw milk of cattle,1999,106.43
Greece,Raw milk of cattle,2000,108.25
Greece,Raw milk of cattle,2001,109.64
Greece,Raw milk of cattle,2002,115.32
Greece,Raw milk of cattle,2003,114.98
Greece,Raw milk of cattle,2004,112.01
Greece,Raw milk of cattle,2005,114.39
Greece,Raw milk of cattle,2006,116.85
Greece,Raw milk of cattle,2007,115.9
Greece,Raw milk of cattle,2008,116.9
Greece,Raw milk of cattle,2009,116.14
Greece,Raw milk of cattle,2010,115.69
Greece,Raw milk of cattle,2011,112.59
Greece,Raw milk of cattle,2012,112.68
Greece,Raw milk of cattle,2013,113.31
Greece,Raw milk of cattle,2014,104.97
Greece,Raw milk of cattle,2015,100.06
Greece,Raw milk of cattle,2016,94.97
Greece,Raw milk of cattle,2017,95.83
Greece,Raw milk of goats,1961,60.21
Greece,Raw milk of goats,1962,64.91
Greece,Raw milk of goats,1963,64.8
Greece,Raw milk of goats,1964,66.29
Greece,Raw milk of goats,1965,67.46
Greece,Raw milk of goats,1966,70.78
Greece,Raw milk of goats,1967,74.59
Greece,Raw milk of goats,1968,76.46
Greece,Raw milk of goats,1969,77.62
Greece,Raw milk of goats,1970,80.97
Greece,Raw milk of goats,1971,84.55
Greece,Raw milk of goats,1972,86.8
Greece,Raw milk of goats,1973,91.67
Greece,Raw milk of goats,1974,94.45
Greece,Raw milk of goats,1975,96.72
Greece,Raw milk of goats,1976,97.83
Greece,Raw milk of goats,1977,98.08
Greece,Raw milk of goats,1978,98.44
Greece,Raw milk of goats,1979,98.75
Greece,Raw milk of goats,1980,96.59
Greece,Raw milk of goats,1981,101.88
Greece,Raw milk of goats,1982,103.91
Greece,Raw milk of goats,1983,106.32
Greece,Raw milk of goats,1984,107.89
Greece,Raw milk of goats,1985,108.29
Greece,Raw milk of goats,1986,109.24
Greece,Raw milk of goats,1987,114.75
Greece,Raw milk of goats,1988,117.42
Greece,Raw milk of goats,1989,117.12
Greece,Raw milk of goats,1990,116.23
Greece,Raw milk of goats,1991,115.73
Greece,Raw milk of goats,1992,115.91
Greece,Raw milk of goats,1993,117.43
Greece,Raw milk of goats,1994,118.12
Greece,Raw milk of goats,1995,119.57
Greece,Raw milk of goats,1996,120.26
Greece,Raw milk of goats,1997,121.86
Greece,Raw milk of goats,1998,121.3
Greece,Raw milk of goats,1999,122.64
Greece,Raw milk of goats,2000,121.28
Greece,Raw milk of goats,2001,121.43
Greece,Raw milk of goats,2002,121.97
Greece,Raw milk of goats,2003,122.37
Greece,Raw milk of goats,2004,121.06
Greece,Raw milk of goats,2005,119.2
Greece,Raw milk of goats,2006,117.36
Greece,Raw milk of goats,2007,114.83
Greece,Raw milk of goats,2008,113.12
Greece,Raw milk of goats,2009,112.79
Greece,Raw milk of goats,2010,109.95
Greece,Raw milk of goats,2011,109.59
Greece,Raw milk of goats,2012,107.9
Greece,Raw milk of goats,2013,105.84
Greece,Raw milk of goats,2014,103.68
Greece,Raw milk of goats,2015,100.83
Greece,Raw milk of goats,2016,95.49
Greece,Raw milk of goats,2017,94.2
Greece,Raw milk of sheep,1961,40.41
Greece,Raw milk of sheep,1962,44.27
Greece,Raw milk of sheep,1963,44.97
Greece,Raw milk of sheep,1964,43.62
Greece,Raw milk of sheep,1965,44.46
Greece,Raw milk of sheep,1966,47.13
Greece,Raw milk of sheep,1967,49.17
Greece,Raw milk of sheep,1968,48.29
Greece,Raw milk of sheep,1969,51.07
Greece,Raw milk of sheep,1970,53.58
Greece,Raw milk of sheep,1971,56.54
Greece,Raw milk of sheep,1972,59.19
Greece,Raw milk of sheep,1973,62.68
Greece,Raw milk of sheep,1974,65.21
Greece,Raw milk of sheep,1975,66.72
Greece,Raw milk of sheep,1976,67.2
Greece,Raw milk of sheep,1977,67.34
Greece,Raw milk of sheep,1978,68.85
Greece,Raw milk of sheep,1979,69.42
Greece,Raw milk of sheep,1980,67.68
Greece,Raw milk of sheep,1981,70.6
Greece,Raw milk of sheep,1982,73.34
Greece,Raw milk of sheep,1983,72.45
Greece,Raw milk of sheep,1984,73.61
Greece,Raw milk of sheep,1985,73.91
Greece,Raw milk of sheep,1986,73.99
Greece,Raw milk of sheep,1987,77.28
Greece,Raw milk of sheep,1988,78.38
Greece,Raw milk of sheep,1989,79.08
Greece,Raw milk of sheep,1990,79.71
Greece,Raw milk of sheep,1991,81.3
Greece,Raw milk of sheep,1992,81.72
Greece,Raw milk of sheep,1993,82.91
Greece,Raw milk of sheep,1994,83.4
Greece,Raw milk of sheep,1995,85.27
Greece,Raw milk of sheep,1996,85.29
Greece,Raw milk of sheep,1997,85.47
Greece,Raw milk of sheep,1998,86.38
Greece,Raw milk of sheep,1999,86.54
Greece,Raw milk of sheep,2000,87.95
Greece,Raw milk of sheep,2001,89.15
Greece,Raw milk of sheep,2002,88.61
Greece,Raw milk of sheep,2003,88.09
Greece,Raw milk of sheep,2004,88.13
Greece,Raw milk of sheep,2005,89.02
Greece,Raw milk of sheep,2006,89.17
Greece,Raw milk of sheep,2007,88.68
Greece,Raw milk of sheep,2008,89.93
Greece,Raw milk of sheep,2009,90.46
Greece,Raw milk of sheep,2010,91.43
Greece,Raw milk of sheep,2011,92.38
Greece,Raw milk of sheep,2012,92.07
Greece,Raw milk of sheep,2013,92.18
Greece,Raw milk of sheep,2014,100.25
Greece,Raw milk of sheep,2015,100.22
Greece,Raw milk of sheep,2016,99.53
Greece,Raw milk of sheep,2017,100.79
Hungary,Raw milk of cattle,1961,99.28
Hungary,Raw milk of cattle,1962,94.46
Hungary,Raw milk of cattle,1963,94.35
Hungary,Raw milk of cattle,1964,97.04
Hungary,Raw milk of cattle,1965,92.15
Hungary,Raw milk of cattle,1966,81.63
Hungary,Raw milk of cattle,1967,89.35
Hungary,Raw milk of cattle,1968,88.57
Hungary,Raw milk of cattle,1969,87.93
Hungary,Raw milk of cattle,1970,87.94
Hungary,Raw milk of cattle,1971,84.65
Hungary,Raw milk of cattle,1972,86.03
Hungary,Raw milk of cattle,1973,93.28
Hungary,Raw milk of cattle,1974,96.81
Hungary,Raw milk of cattle,1975,95.28
Hungary,Raw milk of cattle,1976,100.98
Hungary,Raw milk of cattle,1977,111.74
Hungary,Raw milk of cattle,1978,121.81
Hungary,Raw milk of cattle,1979,128.48
Hungary,Raw milk of cattle,1980,133.19
Hungary,Raw milk of cattle,1981,140.16
Hungary,Raw milk of cattle,1982,143.35
Hungary,Raw milk of cattle,1983,146.9
Hungary,Raw milk of cattle,1984,146.43
Hungary,Raw milk of cattle,1985,141.85
Hungary,Raw milk of cattle,1986,144.62
Hungary,Raw milk of cattle,1987,147.42
Hungary,Raw milk of cattle,1988,150.4
Hungary,Raw milk of cattle,1989,149.81
Hungary,Raw milk of cattle,1990,148.97
Hungary,Raw milk of cattle,1991,130.34
Hungary,Raw milk of cattle,1992,120.45
Hungary,Raw milk of cattle,1993,108.88
Hungary,Raw milk of cattle,1994,101.36
Hungary,Raw milk of cattle,1995,103.61
Hungary,Raw milk of cattle,1996,103.41
Hungary,Raw milk of cattle,1997,104.12
Hungary,Raw milk of cattle,1998,110.26
Hungary,Raw milk of cattle,1999,110.26
Hungary,Raw milk of cattle,2000,112.17
Hungary,Raw milk of cattle,2001,112.13
Hungary,Raw milk of cattle,2002,111.48
Hungary,Raw milk of cattle,2003,106.6
Hungary,Raw milk of cattle,2004,99.17
Hungary,Raw milk of cattle,2005,100.96
Hungary,Raw milk of cattle,2006,96.52
Hungary,Raw milk of cattle,2007,96.43
Hungary,Raw milk of cattle,2008,96.34
Hungary,Raw milk of cattle,2009,92.03
Hungary,Raw milk of cattle,2010,88.19
Hungary,Raw milk of cattle,2011,89.64
Hungary,Raw milk of cattle,2012,94.89
Hungary,Raw milk of cattle,2013,92.79
Hungary,Raw milk of cattle,2014,97.98
Hungary,Raw milk of cattle,2015,101.61
Hungary,Raw milk of cattle,2016,100.41
Hungary,Raw milk of cattle,2017,102.98
Hungary,Raw milk of goats,1961,383.97
Hungary,Raw milk of goats,1962,403.59
Hungary,Raw milk of goats,1963,442.83
Hungary,Raw milk of goats,1964,476.46
Hungary,Raw milk of goats,1965,454.04
Hungary,Raw milk of goats,1966,454.04
Hungary,Raw milk of goats,1967,487.67
Hungary,Raw milk of goats,1968,504.98
Hungary,Raw milk of goats,1969,488.14
Hungary,Raw milk of goats,1970,488.14
Hungary,Raw milk of goats,1971,488.14
Hungary,Raw milk of goats,1972,224.44
Hungary,Raw milk of goats,1973,224.44
Hungary,Raw milk of goats,1974,224.44
Hungary,Raw milk of goats,1975,95.37
Hungary,Raw milk of goats,1976,95.24
Hungary,Raw milk of goats,1977,62.45
Hungary,Raw milk of goats,1978,64.63
Hungary,Raw milk of goats,1979,68.03
Hungary,Raw milk of goats,1980,94.59
Hungary,Raw milk of goats,1981,126.75
Hungary,Raw milk of goats,1982,96.19
Hungary,Raw milk of goats,1983,78.99
Hungary,Raw milk of goats,1984,73.44
Hungary,Raw milk of goats,1985,81.5
Hungary,Raw milk of goats,1986,82.56
Hungary,Raw milk of goats,1987,81.55
Hungary,Raw milk of goats,1988,82.48
Hungary,Raw milk of goats,1989,83.05
Hungary,Raw milk of goats,1990,81.06
Hungary,Raw milk of goats,1991,167.1
Hungary,Raw milk of goats,1992,212.38
Hungary,Raw milk of goats,1993,251.81
Hungary,Raw milk of goats,1994,266.29
Hungary,Raw milk of goats,1995,271.56
Hungary,Raw milk of goats,1996,300.68
Hungary,Raw milk of goats,1997,283.16
Hungary,Raw milk of goats,1998,265.5
Hungary,Raw milk of goats,1999,113.33
Hungary,Raw milk of goats,2000,294.94
Hungary,Raw milk of goats,2001,304.3
Hungary,Raw milk of goats,2002,275.16
Hungary,Raw milk of goats,2003,137.06
Hungary,Raw milk of goats,2004,127.02
Hungary,Raw milk of goats,2005,123.86
Hungary,Raw milk of goats,2006,120.14
Hungary,Raw milk of goats,2007,109.77
Hungary,Raw milk of goats,2008,86.97
Hungary,Raw milk of goats,2009,90.26
Hungary,Raw milk of goats,2010,104.57
Hungary,Raw milk of goats,2011,105.25
Hungary,Raw milk of goats,2012,106.18
Hungary,Raw milk of goats,2013,98.67
Hungary,Raw milk of goats,2014,96.22
Hungary,Raw milk of goats,2015,97.41
Hungary,Raw milk of goats,2016,106.37
Hungary,Raw milk of goats,2017,100.22
Hungary,Raw milk of sheep,1961,3230.26
Hungary,Raw milk of sheep,1962,3242.41
Hungary,Raw milk of sheep,1963,3600.65
Hungary,Raw milk of sheep,1964,3995.32
Hungary,Raw milk of sheep,1965,3394.26
Hungary,Raw milk of sheep,1966,3740.3
Hungary,Raw milk of sheep,1967,3776.73
Hungary,Raw milk of sheep,1968,4017.43
Hungary,Raw milk of sheep,1969,4120.77
Hungary,Raw milk of sheep,1970,4321.32
Hungary,Raw milk of sheep,1971,3677.11
Hungary,Raw milk of sheep,1972,3537.28
Hungary,Raw milk of sheep,1973,3348.87
Hungary,Raw milk of sheep,1974,3330.65
Hungary,Raw milk of sheep,1975,3087.54
Hungary,Raw milk of sheep,1976,3221.24
Hungary,Raw milk of sheep,1977,4635.88
Hungary,Raw milk of sheep,1978,2366.28
Hungary,Raw milk of sheep,1979,2448.22
Hungary,Raw milk of sheep,1980,2660.44
Hungary,Raw milk of sheep,1981,3268.82
Hungary,Raw milk of sheep,1982,3623.11
Hungary,Raw milk of sheep,1983,4721.36
Hungary,Raw milk of sheep,1984,5031.44
Hungary,Raw milk of sheep,1985,4691.88
Hungary,Raw milk of sheep,1986,4484.38
Hungary,Raw milk of sheep,1987,4656.51
Hungary,Raw milk of sheep,1988,4473.18
Hungary,Raw milk of sheep,1989,3299.47
Hungary,Raw milk of sheep,1990,287.09
Hungary,Raw milk of sheep,1991,256.14
Hungary,Raw milk of sheep,1992,239.34
Hungary,Raw milk of sheep,1993,175.67
Hungary,Raw milk of sheep,1994,142.66
Hungary,Raw milk of sheep,1995,159.17
Hungary,Raw milk of sheep,1996,120.85
Hungary,Raw milk of sheep,1997,114.66
Hungary,Raw milk of sheep,1998,145.61
Hungary,Raw milk of sheep,1999,176.85
Hungary,Raw milk of sheep,2000,188.64
Hungary,Raw milk of sheep,2001,235.8
Hungary,Raw milk of sheep,2002,188.64
Hungary,Raw milk of sheep,2003,156.04
Hungary,Raw milk of sheep,2004,205.91
Hungary,Raw milk of sheep,2005,214.4
Hungary,Raw milk of sheep,2006,152.03
Hungary,Raw milk of sheep,2007,135.41
Hungary,Raw milk of sheep,2008,115.48
Hungary,Raw milk of sheep,2009,83.42
Hungary,Raw milk of sheep,2010,107.11
Hungary,Raw milk of sheep,2011,96.62
Hungary,Raw milk of sheep,2012,102.16
Hungary,Raw milk of sheep,2013,103.1
Hungary,Raw milk of sheep,2014,99.63
Hungary,Raw milk of sheep,2015,102.81
Hungary,Raw milk of sheep,2016,97.56
Hungary,Raw milk of sheep,2017,106.7
Iceland,Raw milk of cattle,1961,75.37
Iceland,Raw milk of cattle,1962,79.21
Iceland,Raw milk of cattle,1963,82.7
Iceland,Raw milk of cattle,1964,86.19
Iceland,Raw milk of cattle,1965,89.33
Iceland,Raw milk of cattle,1966,83.7
Iceland,Raw milk of cattle,1967,84.79
Iceland,Raw milk of cattle,1968,82.91
Iceland,Raw milk of cattle,1969,78.4
Iceland,Raw milk of cattle,1970,82.0
Iceland,Raw milk of cattle,1971,85.05
Iceland,Raw milk of cattle,1972,87.93
Iceland,Raw milk of cattle,1973,89.19
Iceland,Raw milk of cattle,1974,91.71
Iceland,Raw milk of cattle,1975,88.06
Iceland,Raw milk of cattle,1976,87.72
Iceland,Raw milk of cattle,1977,91.84
Iceland,Raw milk of cattle,1978,92.75
Iceland,Raw milk of cattle,1979,89.92
Iceland,Raw milk of cattle,1980,83.86
Iceland,Raw milk of cattle,1981,80.26
Iceland,Raw milk of cattle,1982,82.35
Iceland,Raw milk of cattle,1983,83.35
Iceland,Raw milk of cattle,1984,84.59
Iceland,Raw milk of cattle,1985,87.31
Iceland,Raw milk of cattle,1986,86.08
Iceland,Raw milk of cattle,1987,83.05
Iceland,Raw milk of cattle,1988,80.26
Iceland,Raw milk of cattle,1989,74.82
Iceland,Raw milk of cattle,1990,78.88
Iceland,Raw milk of cattle,1991,79.89
Iceland,Raw milk of cattle,1992,79.56
Iceland,Raw milk of cattle,1993,69.72
Iceland,Raw milk of cattle,1994,73.43
Iceland,Raw milk of cattle,1995,74.08
Iceland,Raw milk of cattle,1996,73.21
Iceland,Raw milk of cattle,1997,73.46
Iceland,Raw milk of cattle,1998,73.78
Iceland,Raw milk of cattle,1999,74.79
Iceland,Raw milk of cattle,2000,72.6
Iceland,Raw milk of cattle,2001,74.08
Iceland,Raw milk of cattle,2002,77.3
Iceland,Raw milk of cattle,2003,75.64
Iceland,Raw milk of cattle,2004,78.18
Iceland,Raw milk of cattle,2005,76.38
Iceland,Raw milk of cattle,2006,82.03
Iceland,Raw milk of cattle,2007,88.18
Iceland,Raw milk of cattle,2008,87.97
Iceland,Raw milk of cattle,2009,87.63
Iceland,Raw milk of cattle,2010,85.99
Iceland,Raw milk of cattle,2011,86.54
Iceland,Raw milk of cattle,2012,87.3
Iceland,Raw milk of cattle,2013,85.77
Iceland,Raw milk of cattle,2014,93.18
Iceland,Raw milk of cattle,2015,101.91
Iceland,Raw milk of cattle,2016,104.91
Iceland,Raw milk of cattle,2017,108.63
Iceland,Raw milk of cattle,2018,109.55
Iceland,Raw milk of cattle,2019,109.15
Iceland,Raw milk of cattle,2020,108.52
Iceland,Raw milk of cattle,2021,106.98
Iceland,Raw milk of cattle,2022,106.36
Ireland,Raw milk of cattle,1961,36.71
Ireland,Raw milk of cattle,1962,38.19
Ireland,Raw milk of cattle,1963,38.35
Ireland,Raw milk of cattle,1964,39.71
Ireland,Raw milk of cattle,1965,41.1
Ireland,Raw milk of cattle,1966,42.33
Ireland,Raw milk of cattle,1967,45.99
Ireland,Raw milk of cattle,1968,49.06
Ireland,Raw milk of cattle,1969,49.01
Ireland,Raw milk of cattle,1970,47.92
Ireland,Raw milk of cattle,1971,49.26
Ireland,Raw milk of cattle,1972,51.72
Ireland,Raw milk of cattle,1973,54.16
Ireland,Raw milk of cattle,1974,52.04
Ireland,Raw milk of cattle,1975,55.99
Ireland,Raw milk of cattle,1976,60.19
Ireland,Raw milk of cattle,1977,64.78
Ireland,Raw milk of cattle,1978,73.19
Ireland,Raw milk of cattle,1979,74.61
Ireland,Raw milk of cattle,1980,73.51
Ireland,Raw milk of cattle,1981,72.97
Ireland,Raw milk of cattle,1982,79.56
Ireland,Raw milk of cattle,1983,85.68
Ireland,Raw milk of cattle,1984,89.39
Ireland,Raw milk of cattle,1985,90.85
Ireland,Raw milk of cattle,1986,87.59
Ireland,Raw milk of cattle,1987,86.14
Ireland,Raw milk of cattle,1988,83.06
Ireland,Raw milk of cattle,1989,83.86
Ireland,Raw milk of cattle,1990,84.18
Ireland,Raw milk of cattle,1991,82.3
Ireland,Raw milk of cattle,1992,82.99
Ireland,Raw milk of cattle,1993,82.08
Ireland,Raw milk of cattle,1994,83.15
Ireland,Raw milk of cattle,1995,83.31
Ireland,Raw milk of cattle,1996,82.54
Ireland,Raw milk of cattle,1997,81.9
Ireland,Raw milk of cattle,1998,79.33
Ireland,Raw milk of cattle,1999,79.8
Ireland,Raw milk of cattle,2000,80.4
Ireland,Raw milk of cattle,2001,83.86
Ireland,Raw milk of cattle,2002,83.65
Ireland,Raw milk of cattle,2003,82.74
Ireland,Raw milk of cattle,2004,82.09
Ireland,Raw milk of cattle,2005,78.87
Ireland,Raw milk of cattle,2006,81.41
Ireland,Raw milk of cattle,2007,81.41
Ireland,Raw milk of cattle,2008,79.31
Ireland,Raw milk of cattle,2009,81.47
Ireland,Raw milk of cattle,2010,83.01
Ireland,Raw milk of cattle,2011,86.27
Ireland,Raw milk of cattle,2012,83.95
Ireland,Raw milk of cattle,2013,87.01
Ireland,Raw milk of cattle,2014,90.63
Ireland,Raw milk of cattle,2015,102.61
Ireland,Raw milk of cattle,2016,106.76
Ireland,Raw milk of cattle,2017,116.53
Italy,Raw milk of buffalo,1961,7.13
Italy,Raw milk of buffalo,1962,10.95
Italy,Raw milk of buffalo,1963,12.73
Italy,Raw milk of buffalo,1964,13.75
Italy,Raw milk of buffalo,1965,14.77
Italy,Raw milk of buffalo,1966,15.28
Italy,Raw milk of buffalo,1967,14.26
Italy,Raw milk of buffalo,1968,16.05
Italy,Raw milk of buffalo,1969,21.14
Italy,Raw milk of buffalo,1970,19.13
Italy,Raw milk of buffalo,1971,23.64
Italy,Raw milk of buffalo,1972,29.8
Italy,Raw milk of buffalo,1973,30.41
Italy,Raw milk of buffalo,1974,34.53
Italy,Raw milk of buffalo,1975,30.37
Italy,Raw milk of buffalo,1976,27.04
Italy,Raw milk of buffalo,1977,29.04
Italy,Raw milk of buffalo,1978,30.16
Italy,Raw milk of buffalo,1979,31.48
Italy,Raw milk of buffalo,1980,34.13
Italy,Raw milk of buffalo,1981,34.54
Italy,Raw milk of buffalo,1982,35.15
Italy,Raw milk of buffalo,1983,34.84
Italy,Raw milk of buffalo,1984,35.45
Italy,Raw milk of buffalo,1985,37.59
Italy,Raw milk of buffalo,1986,37.85
Italy,Raw milk of buffalo,1987,38.25
Italy,Raw milk of buffalo,1988,40.55
Italy,Raw milk of buffalo,1989,49.87
Italy,Raw milk of buffalo,1990,21.9
Italy,Raw milk of buffalo,1991,22.82
Italy,Raw milk of buffalo,1992,26.34
Italy,Raw milk of buffalo,1993,35.86
Italy,Raw milk of buffalo,1994,40.19
Italy,Raw milk of buffalo,1995,41.01
Italy,Raw milk of buffalo,1996,64.44
Italy,Raw milk of buffalo,1997,75.34
Italy,Raw milk of buffalo,1998,79.46
Italy,Raw milk of buffalo,1999,67.85
Italy,Raw milk of buffalo,2000,68.82
Italy,Raw milk of buffalo,2001,78.32
Italy,Raw milk of buffalo,2002,75.01
Italy,Raw milk of buffalo,2003,87.55
Italy,Raw milk of buffalo,2004,93.67
Italy,Raw milk of buffalo,2005,109.63
Italy,Raw milk of buffalo,2006,112.61
Italy,Raw milk of buffalo,2007,119.71
Italy,Raw milk of buffalo,2008,110.42
Italy,Raw milk of buffalo,2009,89.08
Italy,Raw milk of buffalo,2010,90.39
Italy,Raw milk of buffalo,2011,98.08
Italy,Raw milk of buffalo,2012,98.03
Italy,Raw milk of buffalo,2013,99.28
Italy,Raw milk of buffalo,2014,99.08
Italy,Raw milk of buffalo,2015,99.47
Italy,Raw milk of buffalo,2016,101.45
Italy,Raw milk of buffalo,2017,106.44
Italy,Raw milk of cattle,1961,90.19
Italy,Raw milk of cattle,1962,87.06
Italy,Raw milk of cattle,1963,77.81
Italy,Raw milk of cattle,1964,81.29
Italy,Raw milk of cattle,1965,86.04
Italy,Raw milk of cattle,1966,92.15
Italy,Raw milk of cattle,1967,88.9
Italy,Raw milk of cattle,1968,91.06
Italy,Raw milk of cattle,1969,87.49
Italy,Raw milk of cattle,1970,85.09
Italy,Raw milk of cattle,1971,84.71
Italy,Raw milk of cattle,1972,89.69
Italy,Raw milk of cattle,1973,88.16
Italy,Raw milk of cattle,1974,86.15
Italy,Raw milk of cattle,1975,85.38
Italy,Raw milk of cattle,1976,87.08
Italy,Raw milk of cattle,1977,89.47
